gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,8832,512,6144,ck,2,0,87.6477,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,633.97,758.19,0.0
gfx942,304,8960,512,6144,ck,2,0,87.0296,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,647.73,774.12,0.0
gfx942,304,9088,512,6144,ck,2,0,86.8532,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,658.31,786.25,0.0
gfx942,304,9216,512,6144,ck,2,0,88.9097,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,652.15,778.39,0.0
gfx942,304,9344,512,6144,ck,2,0,89.3807,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,657.72,784.55,0.0
gfx942,304,9472,512,6144,ck,0,0,90.1434,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,661.09,788.09,0.0
gfx942,304,9600,512,6144,ck,0,0,90.0629,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,670.62,798.98,0.0
gfx942,304,9728,512,6144,ck,0,0,90.6888,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,674.87,803.58,0.0
gfx942,304,9856,512,6144,ck,0,0,113.4593,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,546.53,650.4,0.0
gfx942,304,9984,512,6144,ck,0,0,115.2319,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,545.11,648.35,0.0
gfx942,304,10112,512,6144,ck,0,0,114.9299,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,553.55,658.04,0.0
gfx942,304,10240,512,6144,ck,0,0,113.2025,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,569.11,676.19,0.0
gfx942,304,10368,512,6144,ck,0,0,115.7077,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,563.75,669.48,0.0
gfx942,304,10496,512,6144,ck,0,0,117.9192,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,560.0,664.7,0.0
gfx942,304,10624,512,6144,ck,0,0,115.6057,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,578.18,685.94,0.0
gfx942,304,10752,512,6144,ck,0,0,115.8854,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,583.73,692.2,0.0
gfx942,304,10880,512,6144,ck,0,0,116.4719,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,587.7,696.59,0.0
gfx942,304,11008,512,6144,ck,0,0,114.9268,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,602.61,713.94,0.0
gfx942,304,11136,512,6144,ck,0,0,114.2545,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,613.21,726.17,0.0
gfx942,304,11264,512,6144,ck,0,0,114.7145,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,617.77,731.26,0.0
gfx942,304,11392,512,6144,ck,0,0,120.466,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,594.96,703.96,0.0
gfx942,304,11520,512,6144,ck,0,0,120.9229,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,599.37,708.89,0.0
gfx942,304,11648,512,6144,ck,0,0,123.3852,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,593.94,702.18,0.0
gfx942,304,11776,512,6144,ck,0,0,124.6739,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,594.26,702.28,0.0
gfx942,304,11904,512,6144,ck,2,0,125.6687,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,595.96,704.02,0.0
gfx942,304,12032,512,6144,ck,2,0,125.3455,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,603.92,713.16,0.0
gfx942,304,12160,512,6144,ck,0,0,114.9325,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,665.64,785.75,0.0
gfx942,304,12288,512,6144,ck,0,0,115.9582,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,666.7,786.72,0.0
gfx942,304,12416,512,6144,ck,0,0,121.2148,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,644.43,760.17,0.0
gfx942,304,12544,512,6144,ck,0,0,125.1084,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,630.81,743.84,0.0
gfx942,304,12672,512,6144,ck,2,0,126.6322,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.58,742.14,0.0
gfx942,304,12800,512,6144,ck,0,0,130.8199,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,615.58,725.4,0.0
gfx942,304,12928,512,6144,ck,2,0,128.7998,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,631.49,743.9,0.0
gfx942,304,13056,512,6144,ck,2,0,128.0755,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,641.35,755.27,0.0
gfx942,304,13184,512,6144,ck,0,0,129.8751,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,638.66,751.87,0.0
gfx942,304,13312,512,6144,ck,2,0,131.0491,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,639.09,752.13,0.0
gfx942,304,13440,512,6144,ck,0,0,130.6219,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,647.34,761.62,0.0
gfx942,304,13568,512,6144,ck,2,0,131.0911,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,651.17,765.89,0.0
gfx942,304,13696,512,6144,ck,0,0,131.4656,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,655.44,770.69,0.0
gfx942,304,13824,512,6144,ck,0,0,130.5988,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,665.96,782.83,0.0
gfx942,304,13952,512,6144,ck,0,0,130.9021,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,670.57,788.02,0.0
gfx942,304,14080,512,6144,ck,0,0,131.1621,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,675.38,793.45,0.0
gfx942,304,14208,512,6144,ck,0,0,132.1899,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,676.22,794.23,0.0
gfx942,304,14336,512,6144,ck,0,0,131.8427,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,684.11,803.28,0.0
gfx942,304,14464,512,6144,ck,0,0,129.4974,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,702.71,824.91,0.0
gfx942,304,14592,512,6144,ck,0,0,133.8169,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,686.05,805.14,0.0
gfx942,304,14720,512,6144,ck,0,0,132.8211,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,697.26,818.08,0.0
gfx942,304,14848,512,6144,ck,0,0,131.463,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,710.58,833.51,0.0
gfx942,304,14976,512,6144,ck,0,0,132.3216,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,712.06,835.04,0.0
gfx942,304,15104,512,6144,ck,0,0,133.7873,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,710.28,832.75,0.0
gfx942,304,15232,512,6144,ck,0,0,131.7009,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,727.64,852.91,0.0
gfx942,304,15360,512,6144,ck,0,0,133.7478,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,722.53,846.71,0.0
gfx942,304,15488,512,6144,ck,0,0,136.6642,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,713.0,835.36,0.0
gfx942,304,15616,512,6144,ck,0,0,134.3135,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,731.48,856.81,0.0
gfx942,304,15744,512,6144,ck,0,0,135.7691,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,729.57,854.38,0.0
gfx942,304,15872,512,6144,ck,0,0,133.3137,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,749.05,877.0,0.0
gfx942,304,16000,512,6144,ck,0,0,139.8611,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,719.74,842.51,0.0
gfx942,304,16128,512,6144,ck,0,0,136.2899,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,744.51,871.31,0.0
gfx942,304,16256,512,6144,ck,0,0,134.5467,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,760.14,889.42,0.0
gfx942,304,16384,512,6144,ck,0,0,128.6837,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,801.03,937.07,0.0
gfx942,304,16512,512,6144,ck,0,0,134.9455,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,769.83,900.39,0.0
gfx942,304,1,2048,2048,ck,8,2,5.2213,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.61,804.48,0.0
gfx942,304,2,2048,2048,ck,8,2,5.1371,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.27,818.87,0.0
gfx942,304,4,2048,2048,ck,6,3,6.5547,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,5.12,643.64,0.0
gfx942,304,8,2048,2048,ck,8,3,8.087,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.3,524.73,0.0
gfx942,304,16,2048,2048,ck,6,3,6.7277,a8w8_blockscale_1x128x128_256x16x64x128_8x16_16x16_1x1_16x16x1_8x32x1_1x16x1x16_4_1x1_intrawave_v1,19.95,638.05,0.0
gfx942,304,32,2048,2048,ck,8,2,7.4262,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,36.15,591.27,0.0
gfx942,304,48,2048,2048,ck,8,2,7.2953,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,55.19,615.36,0.0
gfx942,304,64,2048,2048,ck,8,2,7.7236,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,69.51,593.96,0.0
gfx942,304,80,2048,2048,ck,8,0,8.3529,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,80.34,560.98,0.0
gfx942,304,96,2048,2048,ck,8,0,8.4249,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,95.59,567.86,0.0
gfx942,304,112,2048,2048,ck,8,0,8.3482,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,112.54,584.85,0.0
gfx942,304,128,2048,2048,ck,8,0,8.4088,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,127.69,592.32,0.0
gfx942,304,144,2048,2048,ck,8,0,8.7269,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,138.42,582.0,0.0
gfx942,304,160,2048,2048,ck,13,0,10.8718,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,123.45,476.22,0.0
gfx942,304,176,2048,2048,ck,13,0,10.974,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,134.54,480.74,0.0
gfx942,304,192,2048,2048,ck,13,0,10.9516,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,147.07,490.7,0.0
gfx942,304,208,2048,2048,ck,13,0,10.9881,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,158.79,498.02,0.0
gfx942,304,224,2048,2048,ck,13,0,10.7316,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,175.09,519.08,0.0
gfx942,304,240,2048,2048,ck,13,0,10.7019,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,188.12,529.71,0.0
gfx942,304,256,2048,2048,ck,13,0,10.6421,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,201.79,541.92,0.0
gfx942,304,288,2048,2048,ck,13,0,11.0703,a8w8_blockscale_1x128x128_256x32x64x256_16x16_16x16_2x1_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,218.23,538.72,0.0
gfx942,304,320,2048,2048,ck,18,0,11.0619,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,242.67,556.9,0.0
gfx942,304,352,2048,2048,ck,18,0,11.9698,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,246.69,531.09,0.0
gfx942,304,384,2048,2048,ck,18,0,11.1774,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,288.19,586.33,0.0
gfx942,304,416,2048,2048,ck,18,0,12.0233,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,290.24,561.43,0.0
gfx942,304,448,2048,2048,ck,18,0,11.3023,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,332.51,614.64,0.0
gfx942,304,480,2048,2048,ck,18,0,12.2411,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,328.94,583.56,0.0
gfx942,304,512,2048,2048,ck,18,0,11.3952,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,376.91,644.13,0.0
gfx942,304,544,2048,2048,ck,18,0,12.6138,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,361.78,597.49,0.0
gfx942,304,576,2048,2048,ck,18,0,12.6212,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,382.84,612.72,0.0
gfx942,304,608,2048,2048,ck,12,0,14.5566,a8w8_blockscale_1x128x128_256x32x128x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,350.38,544.76,0.0
gfx942,304,640,2048,2048,ck,3,0,17.7006,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,303.31,459.11,0.0
gfx942,304,672,2048,2048,ck,3,0,18.0632,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,312.08,460.78,0.0
gfx942,304,704,2048,2048,ck,3,0,17.9226,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,329.5,475.36,0.0
gfx942,304,736,2048,2048,ck,3,0,17.226,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,358.41,506.0,0.0
gfx942,304,768,2048,2048,ck,3,0,17.5381,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,367.34,508.2,0.0
gfx942,304,800,2048,2048,ck,3,0,18.7027,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,358.82,487.07,0.0
gfx942,304,832,2048,2048,ck,3,0,18.5799,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,375.64,500.87,0.0
gfx942,304,864,2048,2048,ck,3,0,18.51,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,391.56,513.38,0.0
gfx942,304,896,2048,2048,ck,3,0,18.9905,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,395.79,510.75,0.0
gfx942,304,928,2048,2048,ck,3,0,19.3498,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,402.31,511.42,0.0
gfx942,304,960,2048,2048,ck,3,0,19.6618,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,409.58,513.31,0.0
gfx942,304,992,2048,2048,ck,3,0,19.7498,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,421.35,520.97,0.0
gfx942,304,1024,2048,2048,ck,18,0,20.6782,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,415.41,507.09,0.0
gfx942,304,1088,2048,2048,ck,3,0,20.3729,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,447.99,533.99,0.0
gfx942,304,1152,2048,2048,ck,18,0,21.3677,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,452.26,527.53,0.0
gfx942,304,1216,2048,2048,ck,18,0,21.0238,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,485.19,554.87,0.0
gfx942,304,1280,2048,2048,ck,3,0,27.3172,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,393.06,441.43,0.0
gfx942,304,1344,2048,2048,ck,3,0,28.2527,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,399.05,440.73,0.0
gfx942,304,1408,2048,2048,ck,3,0,27.9085,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,423.21,460.26,0.0
gfx942,304,1472,2048,2048,ck,0,0,28.6069,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,431.65,462.76,0.0
gfx942,304,1536,2048,2048,ck,3,0,28.8096,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,447.24,473.16,0.0
gfx942,304,1600,2048,2048,ck,0,0,29.2154,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,459.41,480.04,0.0
gfx942,304,1664,2048,2048,ck,3,0,29.2905,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,476.56,492.24,0.0
gfx942,304,1728,2048,2048,ck,18,0,28.6633,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,505.72,516.73,0.0
gfx942,304,1792,2048,2048,ck,18,0,28.8497,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,521.06,527.02,0.0
gfx942,304,1856,2048,2048,ck,0,0,30.4947,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,510.56,511.48,0.0
gfx942,304,1920,2048,2048,ck,0,0,30.9739,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,519.99,516.27,0.0
gfx942,304,1984,2048,2048,ck,0,0,30.4759,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,546.1,537.61,0.0
gfx942,304,2048,2048,2048,ck,2,0,32.4811,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,528.92,516.52,0.0
gfx942,304,2112,2048,2048,ck,0,0,30.79,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,575.41,557.66,0.0
gfx942,304,2176,2048,2048,ck,0,0,31.9047,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,572.13,550.5,0.0
gfx942,304,2240,2048,2048,ck,0,0,31.7741,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,591.38,565.14,0.0
gfx942,304,2304,2048,2048,ck,0,0,33.4654,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,577.53,548.33,0.0
gfx942,304,2368,2048,2048,ck,0,0,33.2818,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,596.85,563.17,0.0
gfx942,304,2432,2048,2048,ck,0,0,33.3838,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,611.11,573.23,0.0
